Tabela;Campo;Elemento dados;Tipo dados;Compri;Casas decimais;Descrição Breve;Grupo;unity_catalog_path;business_name;table_description
DD07T;DDTEXT;;STRING;;;Human-readable description of the domain value in the language DDLANGUAGE.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Value Description;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;DOMNAME;;STRING;;;SAP ABAP data element domain name (e.g. AUGRU, VSBED). Identifies the domain for the value list.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Domain Name;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;DOMVALUE_L;;STRING;;;The internal domain value (code). Maps to DDTEXT description.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Domain Value;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;DOMVAL_HD;;STRING;;;Lower bound of a value range in domain intervals.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Value From;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;DOMVAL_LD;;STRING;;;Upper bound of a value range in domain intervals.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Value To;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;MONTH;;INT;;;Partition month (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Month;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;TS_LOAD;;TIMESTAMP;;;UTC timestamp when the record was last loaded into the Data Lake (Bronze layer). Used for incremental control.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Load Timestamp;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;VALPOS;;STRING;;;Sequential position of the value in the domain value list.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Value Position;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
DD07T;YEAR;;INT;;;Partition year (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_gvr.db_prep_gvr_sap_rp0.tb_dd07t;Year;Domain Value Texts (ABAP Dictionary). Stores descriptions for all SAP domain fixed values across modules. Filter by DOMNAME to get texts for a specific code set.
EKBE;AREWB;;DOUBLE;;;SAP technical field (AREWB). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Arewb;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;AREWR;;DOUBLE;;;SAP technical field (AREWR). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Arewr;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;AREWR_POP;;DOUBLE;;;SAP technical field (AREWR_POP). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Arewr Pop;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;AREWW;;DOUBLE;;;SAP technical field (AREWW). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Areww;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BAMNG;;DOUBLE;;;SAP technical field (BAMNG). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bamng;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BEKKN;;STRING;;;SAP technical field (BEKKN). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bekkn;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BELNR;;STRING;;;Accounting document number. Together with BUKRS and GJAHR forms the primary key of BKPF/BSEG.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Accounting Document No;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BEWTP;;STRING;;;Category of the stock movement (for goods receipts): B=Order-related, L=Delivery-related.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Movement Type Cat;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BLDAT;;STRING;;;Date on the original external document (invoice date, etc.). May differ from posting date.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Document Date;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BPMNG;;DOUBLE;;;SAP technical field (BPMNG). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bpmng;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BPMNG_POP;;DOUBLE;;;SAP technical field (BPMNG_POP). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bpmng Pop;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BPWEB;;DOUBLE;;;SAP technical field (BPWEB). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bpweb;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BPWES;;DOUBLE;;;SAP technical field (BPWES). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Bpwes;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BUDAT;;STRING;;;Date the accounting document was posted to the general ledger (YYYYMMDD).;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Posting Date;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BUZEI;;STRING;;;Line item number within an accounting document. 3-digit sequence within BELNR+GJAHR.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Accounting Line Item;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BWART;;STRING;;;Material movement type (e.g. 101=GR for PO, 501=GR without PO, 122=Return to vendor).;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Movement Type;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;BWTAR;;STRING;;;Valuation type for split-valuation materials. Blank for single-valuation materials.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Valuation Type;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CHARG;;STRING;;;Batch/lot number for batch-managed materials. Key field in MCHB.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Batch Number;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CPUDT;;STRING;;;SAP technical field (CPUDT). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cpudt;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CPUTM;;STRING;;;SAP technical field (CPUTM). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cputm;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CWM_BAMNG;;DOUBLE;;;SAP technical field (CWM_BAMNG). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cwm Bamng;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CWM_TY2TQ;;STRING;;;SAP technical field (CWM_TY2TQ). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cwm Ty2Tq;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CWM_WESBB;;DOUBLE;;;SAP technical field (CWM_WESBB). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cwm Wesbb;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;CWM_WESBS;;DOUBLE;;;SAP technical field (CWM_WESBS). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Cwm Wesbs;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;DAY;;INT;;;Partition day (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Day;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;DMBTR;;DOUBLE;;;Amount in local (company code) currency.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Amount (Local Currency);Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;DMBTR_POP;;DOUBLE;;;SAP technical field (DMBTR_POP). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Dmbtr Pop;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;EBELN;;STRING;;;Purchase order document number (10-digit). Primary key of EKKO/EKPO.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Purchase Order Number;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;EBELP;;STRING;;;Purchase order line item number (5-digit, e.g. '00010').;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;PO Item Number;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;ELIKZ;;STRING;;;Final delivery indicator: 'X'=no more deliveries expected for this PO item.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Final Delivery;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;EMATN;;STRING;;;Material number of a component (used in BOM processing and variant configuration).;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Component Material;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;ERNAM;;STRING;;;SAP username of the person who created this record.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Created By;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;ETENS;;STRING;;;SAP technical field (ETENS). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Etens;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;ET_UPD;;STRING;;;SAP technical field (ET_UPD). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Et Upd;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;EVERE;;STRING;;;SAP technical field (EVERE). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Evere;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;FRBNR;;STRING;;;SAP technical field (FRBNR). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Frbnr;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;GJAHR;;STRING;;;Fiscal year of the accounting document (4-digit, e.g. '2025').;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Fiscal Year;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;GRUND;;STRING;;;SAP technical field (GRUND). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Grund;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;HSWAE;;STRING;;;SAP technical field (HSWAE). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Hswae;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;INTROW;;STRING;;;SAP technical field (INTROW). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Introw;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;INV_ITEM_ORIGIN;;STRING;;;SAP technical field (INV_ITEM_ORIGIN). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Inv Item Origin;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;J_SC_DIE_COMP_F;;STRING;;;SAP technical field (J_SC_DIE_COMP_F). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;J Sc Die Comp F;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;KNUMV;;STRING;;;Internal key for the pricing condition record set for this document. Links to KONV.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Condition Record No;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;KUDIF;;DOUBLE;;;SAP technical field (KUDIF). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Kudif;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LEMIN;;STRING;;;SAP technical field (LEMIN). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lemin;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LFBNR;;STRING;;;SAP technical field (LFBNR). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lfbnr;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LFGJA;;STRING;;;SAP technical field (LFGJA). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lfgja;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LFPOS;;STRING;;;SAP technical field (LFPOS). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lfpos;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LSMEH;;STRING;;;SAP technical field (LSMEH). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lsmeh;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;LSMNG;;DOUBLE;;;SAP technical field (LSMNG). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Lsmng;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;MANDT;;STRING;;;SAP client (mandant) code. Partition key for all SAP tables. Always '100' for this dataset.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Client;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;MATNR;;STRING;;;SAP material number (18-digit, zero-padded). Root key linking MARA, MARC, MAKT, MARD and all transactional tables.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Material Number;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;MENGE;;DOUBLE;;;Quantity field. Context-dependent: ordered quantity in EKPO, received quantity in EKBE, etc.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Quantity;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
EKBE;MENGE_POP;;DOUBLE;;;SAP technical field (MENGE_POP). Consult SE11 ABAP Data Dictionary for full description.;;prd_r2p.db_prep_r2p_sap_rp0.tb_ekbe;Menge Pop;Purchase Order History (MM-PUR). Records every goods receipt, invoice receipt, and related financial event for each PO item.
